Author,Review,Rating,Restaurant,Location
Izzanee I,"(Translated by Google) No one came, the fight went viral.(Original) …More(Translated by Google) No one came, the fight went viral.(Original)Datang takda orang layan, mentang2 dah viral.","Rated 1.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Modar Ajaj,(Translated by Google) Food was very disagreeable although I asked for food without spicy food.The fish was not fresh and the fish should be enough for 4 very small people. …More(Translated by Google) Food was very disagreeable although I asked for food without spicy food.The fish was not fresh and the fish should be enough for 4 very small people.The music does not fit the beach atmosphereI would never recommend it for food(Original)طعام حاااار جدا بشكل غير محتمل رغم انني طلبت الطعام بدون حار .السمك لم يكن طازج والسمكة التي يجب ان تكفي ل٤ اشخاص صغيرة جدا .الموسيقا لا تناسب جو شاطئلا انصح به للطعام ابدا,"Rated 1.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Winnie Liang,"(Translated by Google) The environment is very good on the beach, there is music and comfortable dining, the waiter is very good, the price is fair 4 dishes + 2 white rice + 2 cups of water only RM 7x.00. And delicious is worth introducing …More(Translated by Google) The environment is very good on the beach, there is music and comfortable dining, the waiter is very good, the price is fair 4 dishes + 2 white rice + 2 cups of water only RM 7x.00. And delicious is worth introducing(Original)环境很好是在海边上面，有音乐用餐舒服，服务员很好，价钱公道4菜+2个白饭+2杯水才马币7x.00。而且好吃值得介绍","Rated 5.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ich Bins,"(Translated by Google) Very friendly, everything that the sea has to offer you can choose yourself, prices are inclusive of preparation, deliciously fried, prepared as desired, just like the side dishes …More(Translated by Google) Very friendly, everything that the sea has to offer you can choose yourself, prices are inclusive of preparation, deliciously fried, prepared as desired, just like the side dishesIt is very inexpensive and can only be recommended(Original)Sehr freundlich, alles was das Meer so her gibt kann man sich lebend auswählen, Preise stehen drann sind inklusive Zubereitung, super lecker gebraten zubereitet nach Wunsch genau wie die BeilagenEs ist sehr kostengünstig und nur zu empfehlen","Rated 5.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Leire Domínguez,(Translated by Google) A delicious hamburger accompanied by potatoes for about 4 euros and beer at 7 ringits. Very good. …More(Translated by Google) A delicious hamburger accompanied by potatoes for about 4 euros and beer at 7 ringits. Very good.(Original)Una hamburguesa riquísima acompañada de patatas por unos 4 euros y la cerveza a 7 ringits. Muy bien.,"Rated 4.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Kiki Darian,"(Translated by Google) Very slow service, disappointingBad sarvice …More(Translated by Google) Very slow service, disappointingBad sarvice(Original)Pelayanan yang sangat lambat, mengecewakanBad sarvice","Rated 1.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
thckiat Tei,(Translated by Google) Slow movements and expensive prices. not worth it(Original)动作慢，价钱贵。不值得,"Rated 1.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
فارس الحسيني,(Translated by Google) Asian food did not suit me(Original)اكل اسيوي لم يناسبني,"Rated 1.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
A B,(Translated by Google) Relaxing place(Original)مكان استرخاء,"Rated 5.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Luqman Mohiuddin,,"Rated 2.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
Ratih Dewi,,"Rated 3.0 out of 5,",Beach Cove,"16, Jalan Pantai Chenang, Kampung Lubok Buaya, Langkawi, Kedah"
David Jr,"The kind of local place I love to eat Malay food when I'm in Langkawi. Honestly, this is one of the better places on Langkawi for Malay mix rice.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
cl lee,"Very expensive, these 2 plate of rice with vege, clams, 4 prawns, another platewith a piece chicken, 1 small squid and vege, 1 ice lime tea, cost RM27- much more expensive than any malay stall I had in Kuala Lumpur these 30 years. We notice …MoreVery expensive, these 2 plate of rice with vege, clams, 4 prawns, another platewith a piece chicken, 1 small squid and vege, 1 ice lime tea, cost RM27- much more expensive than any malay stall I had in Kuala Lumpur these 30 years. We notice they charge foreigner much expensive too, but maybe foreigner wont think it is pricy because ringgit is weak, but to local, it is definitely overprice.","Rated 1.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hazry Haidir,"Not bad, taste moderate.Environment quite calm.","Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ostad Pilot,Good food & environment. With best price! Very recommend,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Nadia Azemi,The food is so amazing.. Every time I came to langkawi... This place is my favourite place to have lunch...❤️❤️❤️,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Mahather Ismail,"The Best Restaurant to Experience Local Food at it's Best, Excellent Variety of Local Delicacies and Stellar Service","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ahmad Johari “Joe” Jaffar,Simple yet great tasting food. Worth driving the short distance away from Chenang/Tengah area.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Siti Rokiah Rasdi,Had a nasi lemak for breakfast here...quite nice.,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Gigi Loh,"One of my favorite local Malay lunch outlets ..place no frill but food good and  with varieties. The price is reasonable for local Malay food.Freshly fried chicken, big prawns ,curry fish, grilled fish and assorted ulam …MoreOne of my favorite local Malay lunch outlets ..place no frill but food good and  with varieties. The price is reasonable for local Malay food.Freshly fried chicken, big prawns ,curry fish, grilled fish and assorted ulam veg with sambal😋😘😋They use recycled newspaper n plastic sheet for take away packing.. NO Styrofoam lunch box! 👍","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
amirah sarudian,Cheap and delicious food.  Always come here when travelling to Langkawi.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hanis Roslan (hnssyfnz),"Underrated place. Super cheap, spoilt for choices, and tasty. If you're in Langkawi and are looking for cheap, nasi campur style lunch - it's the place to be.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
shaam chakawri,Locale Langkawi cuisine. This is a restaurant for local people.,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Nikola Dušková,"Great place with a lot of kind of food. You can choose meal with meat (chicken, beef, fish), egg, vegetable or soup and rice. Finish price is how big is your meal but it is not expensive. You can take it away. Staff is very frindly and kind.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Wanzool MSKDFM,"The stalls are simple design but produce local delicacies with a range of appetizing dishes available here. With fish dish from vegetables, fried fish and baked with cucumber belacan. Surely you will come again.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ruben Waran,The food here is truly authentic northern Malaysian kampung fare. Very tasty and not expensive. For those wanting a taste of kampung food on Langkawi this is a must.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Norhafiz Mohamad,"I like their ikan pekasam. Overall, good and i enjoy other dishes.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Shahida Hisham,Nice place to enjoy your lunch with a variety of foods. The price is affordable.,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Nazri Abdul Hamid,Delicious and slightly cheaper.... The only problem is that I have to park vehicles besides the busy road... Please pay more attention to your kid,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Zhafri Zainal,"A lot of various dishes to eat..u should come here and give a try..the price a bit higher,,but still worth and reasonable..","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ab Salem Ab rahim,good place for lunch,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Qalysha Qalysh,Local Malay dishes. Quite a lot of variety to choose from. Normal standard price for mixed rice.,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Jane Camba,Lots of varieties to choose at affordable price.. Satisfaction.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hisham Nadzri,"Local food... Yes, this is the place. I wish I can have my lunch here seven-days-week","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Nabila Hidayah,Variety of lauk to choose. Price is okay. Parking is limited,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Alyna Watersports Yan Langkawi,The Best Mix Rice(Nasi Campur) between Airport and Cenang Area.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
fara dila,"Good food, good price. Definitely will come again.","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Azhmier Heris,"Really nice food, surrounding & reasonable price..","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
S K,"Great down to earth food at cheap prices, the seafood here is fresh, and the curries and dishes are just delicious!","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Психология с Татьяной Левчик,Nice place for lunch. Vegetarian and non vegetarian options. There is big variety of food.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Farhana Miss,"a lot of local food to choose, the price was affordable and worker are friendly","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
red baron,Cheap and tasty..good enuff for me,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
marine philibert,"local experience! mostly locals go there and there is a very good choice of food, for vegetarian too.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Asheedy Ash,Local delicasy at  fair price.Have your lunch here.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
iffah zakaria,"a lot of side dishes, delicious, affordable price.","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
laurent cuendet,"Great value , local food , English speaking staff","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Eric Gimpletons Kok,Over 30 types of dishes to choose from. Local malay delicacies.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
kr,Nice food!!! Like this place. Not expansive,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
吴子达Eric Goh,Best Malay food during lunch time.,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
FF 17,cheapers and delicious...recommended to visitors in langkawi,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
rudy noor Shukur,Nice food with lots of varieties,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
sshima rahman,Plenty of choices Malaysian dishes and super yummy,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Vbb6844 Cummins,Nice food and very cheap,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Mohd Hilman,Delicious local dish 🍲,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
sm prangon official,It was really great.  I will  always come here,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
popopipi,owesome,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Mahd Zaini,Best food in Langkawi #BMF,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
MR. FYD X,As always. The food delicious.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Izzuddin Shah Othman,Good food. Good price.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Izzuddin Shah,Good Food. Good Price.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
abrotos jorgos,👍,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
fadzilah raja,Local kampung food,"Rated 1.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
MaMu Langkawi island,Alhamdulilah .. the best fish curry,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
romeo malig,Nice food,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Shakirul Abd Hadi,Many local food choice,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
nur atikah,😍,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
comedy channel,Good food good price,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Gopalan Balam,Nice and tasty food,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
esmadi mohd sanusi,Nice local food,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
amirul khairuddin,A lot of traditional and seafood .,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Televisi Kaboom,Good food and tasty...,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Yusub channel,Good food and cheap,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hairol Mohd,Good food,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Khairul Amry ridzduan,Love it ❤️🌹,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
bboy Khay,Good food,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
SemyOtai,cheap & affordable,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Zulhilmi Ghazali,Reasonable price,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Alex Teo,cheap n yummy,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
ikhwan jaafar,Not bad at all,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Don BadBoy,Variety of food....,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
arissa icha,Valued for money,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Didi Dudu,Ok,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Mohd Shafiza,Ok,"Rated 1.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Shuhaimi Othman,Delicious,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Muhammad Ahsraff Baharudin,nice,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Giotaurus Gio,Delicious,"Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
mohd raziff,Very testy,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
AHMAD AFIQ RHAZIF,Overprice,"Rated 1.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
ben hayrie,Cheap and deliçious,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hafez Samad,Variety of dishes,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Adams Darkstar akira,Cheap,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Arif Najamudin,all the best,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
DATO SERI OSMAN BIN MUKIBAN,Good place,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Hamid Bakar,Variety...,"Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Syazwan Wan,"(Translated by Google) Malay cuisine with a variety of side dishes. The price is mediocre. There are grilled fish but I don't take grilled fish. The workers looked like many but many workers were eating and still cutting vegetables. Maybe I …More(Translated by Google) Malay cuisine with a variety of side dishes. The price is mediocre. There are grilled fish but I don't take grilled fish. The workers looked like many but many workers were eating and still cutting vegetables. Maybe I arrived a little early at 11 o'clock in the morning. Limited tables and parking is a bit limited. Cleverly, he looked for parking by the roadside.(Original)Makanan masakan melayu beraneka lauk pauk. Harga biasa-biasa aje. Ada ikan bakar tapi aku tak ambil ikan bakar. Pekerja nampak macam ramai tapi ramai pekerja tengah makan dan masih buat potong memotong sayur sayuran. Mungkin aku yang sampai agak awal dalam pukul 11 pagi. Meja limited dan parking pun agak limited. Pandai-pandai la cari parking tepi jalan.","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
MOHAMAD FAREEZ AIDIE BIN ABDULLAH,(Translated by Google) I swear it is very tasty and satisfying when you eat here. …More(Translated by Google) I swear it is very tasty and satisfying when you eat here.(Original)Sumpah sedap sangat dan puas hati bila anda makan di sini.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Helmi Abd Ghani,"(Translated by Google) There are a lot of side dishes available, but my choice is great …More(Translated by Google) There are a lot of side dishes available, but my choice is great(Original)Sangat banyak pilihan lauk disediakan tpi yg pilihan saya xbyk","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Mohamad Fairidz Mohamad Aripin,"(Translated by Google) Looking for village food, this is the place. When you look at the number of customers who come, you can tell what the food tastes like. A variety of side dishes are available at reasonable prices. If you bring a …More(Translated by Google) Looking for village food, this is the place. When you look at the number of customers who come, you can tell what the food tastes like. A variety of side dishes are available at reasonable prices. If you bring a family with children, this is the right place to have lunch.(Original)Nak cari makanan kampung, memang sini la tempat nya. Bila tengok kepada jumlah pelanggan yang datang, boleh tau dah rasa makanan dia macam mana. Pelbagai lauk disediakan pada harga yang berpatutan. Kalau bawak family ada anak2, memang sini la tempat sesuai nak makan tengah hari.","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Farah L.,"(Translated by Google) The village dishes are all delicious. There are many types and there are side dishes. The concept of self-service, take rice and later the staff will come to our table. Reasonable price with side dishes taken. …More(Translated by Google) The village dishes are all delicious. There are many types and there are side dishes. The concept of self-service, take rice and later the staff will come to our table. Reasonable price with side dishes taken. Satisfactory service even though cashier is less friendly. Cleanliness is ok. The location of the shop is right by the roadside. Parking is on the side of the road only. By 2 o'clock there are still a lot of side dishes. Revisit? Yes!(Original)Lauk-pauk kampung semua sedap. Banyak jenis dan ada ulam-ulaman. Konsep layan diri, ambil nasi dan nanti staf dtg kira di meja kita. Harga berpatutan dgn lauk yg diambil. Servis memuaskan walaupun cashier kurang mesra. Kebersihan ok. Lokasi kedai betul2 di tepi jalan. Parking pun di tepi2 jln sahaja. Dtg pukul 2 pun masih banyak pilihan lauk. Revisit? Yes!","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ahmad Syafiq,(Translated by Google) Tasty and cheap if there are many small places(Original) …More(Translated by Google) Tasty and cheap if there are many small places(Original)Sedap dan murah kalau mai ramai tempat kecil sikit,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
dyla arissa,(Translated by Google) very tasty to eat here ... repeat twice ... there are two delicious dishes..sambal belacan padu..remember until today ... recomended sgt..can he try. search je waze ....         😋😋😋😋😋😋 …More(Translated by Google) very tasty to eat here ... repeat twice ... there are two delicious dishes..sambal belacan padu..remember until today ... recomended sgt..can he try. search je waze ....         😋😋😋😋😋😋(Original)sedap sangat makan kat sini...dua kali repeat...ada lauk2 masakan yang enak..sambal belacan padu..teringat sampai arini...recomended sgt..bole la cuba. search je waze....        😋😋😋😋😋😋,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Suraya Muhamad,(Translated by Google) A wide selection of village dishes. Reasonable price.(Original) …More(Translated by Google) A wide selection of village dishes. Reasonable price.(Original)Pelbagai pilihan lauk kampung. Harga reasonable.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Queena Fanany,"(Translated by Google) If you go to Langkawi, don't forget to stop and eat near Warung Jati Aisya. All the food nearby is delicious. 😃😃 …More(Translated by Google) If you go to Langkawi, don't forget to stop and eat near Warung Jati Aisya. All the food nearby is delicious. 😃😃(Original)Kalau pergi Langkawi tu jangan lupa singgah makan dekat Warung Jati Aisya. Semua makanan dekat sini sedap-sedap. 😃😃","Rated 4.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Ahmad Zaidi,"(Translated by Google) delicious and cheap, best.cuma parking hard cause for roadside …More(Translated by Google) delicious and cheap, best.cuma parking hard cause for roadside(Original)sedap dan murah, terbaik.cuma parking susah sikit sebab tepi jalan","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Avaya,(Translated by Google) 1st time mkn kt sini .. Lauk bermcm2 jenis .. harga murah tp dr segi rasa bolehhh laaaa .. soo soooo .. ayam goreng kaler oren @ merah tu jgn amek .. keras mcm nk habis .. !! Baling pintu kereta mmg kemek la .. hahaha …More(Translated by Google) 1st time mkn kt sini .. Lauk bermcm2 jenis .. harga murah tp dr segi rasa bolehhh laaaa .. soo soooo .. ayam goreng kaler oren @ merah tu jgn amek .. keras mcm nk habis .. !! Baling pintu kereta mmg kemek la .. hahaha .. Lain2 lauk bisa laaa jugak .. Kira xleh opah duk dkt KAK YAN laa .. sekian ..(Original)1st time mkn kt sini.. Lauk bermcm2 jenis.. harga murah tp dr segi rasa bolehhh laaaa.. soo soooo.. ayam goreng kaler oren @ merah tu jgn  amek.. keras mcm nk mampus.. !! Baling pintu kereta mmg kemek la.. hahaha.. Lain2 lauk boleh laaa jugak.. Kira xleh lawan lauk dkt KAK YAN laa.. sekian..,"Rated 2.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Wan Fahmy Redzuan,(Translated by Google) Delicious mixed rice ...(Original)Nasi campur yang sedap...,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
sha,"(Translated by Google) pi in pukoi 1, side dishes run out. I just got off the ferry …More(Translated by Google) pi in pukoi 1, side dishes run out. I just got off the ferry(Original)pi dalam pukoi 1, lauk habis. dah baru turun feri","Rated 3.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Muhamad Shidiqqien,"(Translated by Google) cheap, delicious, friendly, clean(Original)murah, sedap, ramah, bersih","Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
Aishs,(Translated by Google) 2rigit Puffed Grilled Fish.Shop ok ... Cheap not hrga. …More(Translated by Google) 2rigit Puffed Grilled Fish.Shop ok ... Cheap not hrga.(Original)Ikan Bakar kembung 2rigit.Kedai ok.. . Murah gak hrga.,"Rated 5.0 out of 5,",Warung Jati Aisya,"5, Jalan Chandekura, Kampung Bukit Lembu, Langkawi, Kedah"
