Author,Title,Review,Rating,Dates,Restaurant
cheryld271,"Friendly staff, really quick","Friendly staff, really quick service, they are constantly walking around clearing your empties and offering more if you want. The piazza is really good, beers and cocktails are also good. Love band turned a quick drink and bite to eat into a really great evening.",5,Reviewed 11 November 2019 ,Thirstday Bar And Restaurant
"mcnamee11Oxford, United Kingdom",sunset,"perfect location to view magnificent sunsets, excellent menus for food & drinks, live music every night, food was delicious. i came here 4 nights in a row perfect every night except for occasional rain, Zairi is my friend there perfect host to one of the best bars in langkawi.Show less",5,Reviewed 10 November 2019 ,Thirstday Bar And Restaurant
Picster73,Perfect,Ant restaurant that served a Heineken in a small bucket of ice is DEFINITELY paying attention to the details.  A great Filet Mignon with a mushroom sauce to make your toes curl! And the perfect beach setting.  Definitely 5 stars!,5,Reviewed 5 November 2019 ,Thirstday Bar And Restaurant
but-first-we-eat,On the beach ,"Came here after dinner on a Friday night, great vibe and friendly staff. Live band offering a good atmosphere for a drink and dessert. Right on the water.",5,Reviewed 28 October 2019 ,Thirstday Bar And Restaurant
Izfredrick,Superb Beach bar,Top bar in cenang beach. A cocktail with foods and sunset at Thirstday bar was superb. They also got a band and shisha nearby.,5,Reviewed 27 October 2019 ,Thirstday Bar And Restaurant
oadeba,Business Dinner for 8 by the sea,"The food, (crab, prawns, fish, rice and noodles) the service, the location, wow!!!
I enjoyed every minute spent there. Will be back.",5,Reviewed 11 October 2019 ,Thirstday Bar And Restaurant
Catherine B,Good spot,"In the quieter end of Cenang beach which is great, perfect spot to watch the sunset. Loved the beer coolers and pizza :D",5,Reviewed 10 October 2019 ,Thirstday Bar And Restaurant
amandaanneB,Good,"Good location by the beach. Good music,cheap beer,tasty food but cocktail is not up to standard (average)",4,Reviewed 9 October 2019 ,Thirstday Bar And Restaurant
"TwinTwistersLenzBengaluru, India",A dream cafe on the beach!,Please explore the beach first. This place is a very nice place to be in the evening. They serve late night upto 11.30 PM. The candle lit dinner with great music with make you evening a romantic one. This an upscale bar so prices a slightly on the higher side but its a must visit place.Show less,5,Reviewed 6 October 2019 ,Thirstday Bar And Restaurant
"jenscwernerMarkt Schwaben, Germany",Fresh and young Beach Restaurant,"There are plenty of bars at the Cenang Beach (Pantai Cenang), some of which are more authentic than “Thirstday”. This Beach Restaurant got more food variety (not great but decent quality), and offers various drinks including some decent wines (due to Langkawi’s tax privilege not as expensive as in Malaysia mainland). Show less",4,Reviewed 6 October 2019 ,Thirstday Bar And Restaurant
910marielleh,"Good location, mediocre food","To sit right at the beach, enjoy a beautiful sunset with a drink of choice in your hand, what could be better?This is what you'll find at this place. Excellent service and very helpful staff adds to the experience. But the food. Quite expensive and nothing special very plain. Not particularly bad but I was expecting more for the price.So all in all, I would recommend a drink or two here, but go somewhere else to eat! Show less",3,Reviewed 6 October 2019 ,Thirstday Bar And Restaurant
Annabel H,"Great food, views and atmosphere ","We went here on our last night in Langkawi and it was amazing. We were seated with an amazing view of the sunset. The food was outstanding, it wasn’t traditional malay food but the quality of everything was very yummy. The staff were very friendly and when it started to rain they gladly moved us to a table under shelter. The drinks were very delicious as well. Would highly recommend to anyone wanting to watch the sun go down on the beach while having a bite to eatShow less",5,Reviewed 6 October 2019 ,Thirstday Bar And Restaurant
TimH-UK,Great food great atmosphere,"Arrived just before kitchen was due to close, no problem for them they made me aware that needed to order food first and then organise drink but not rushed and service was great

Would recommend the stuffed chicken, live music and great location",5,Reviewed 5 October 2019 ,Thirstday Bar And Restaurant
"456emmadCardiff, United Kingdom",Perfect👍🏻,"What were we to do ? 2 welsh people looking for a great location to watch Wales v Australia in the rugby World Cup????Then we found it!!! A great location and great staff more than happy to search for the right T.V. Channel, they even pulled a table and 2 stools up in front of the screen and cheered Wales on with us Needless to say after some cold beers and Guinness we needed some food and weren’t disappointed by the quality and more importantly the quantity. Great place to watch the sunset with a laid back vibe and cafe style music as the day endsShow less",5,Reviewed 1 October 2019 ,Thirstday Bar And Restaurant
Ferenerie,Great!,Great Places to chill out with friend & family... The Bar is placed along the Cenang Beach.If you going on dinner time or late evening is recommend to ring for a reservation due is almost full occupy on weekends.Food was nice in fusion style ... yum!Show less,4,Reviewed 23 September 2019 ,Thirstday Bar And Restaurant
"Chriselle BMumbai, India",Great Bar with a view,This bar was right on the beach and hence would be excellent for the location. The food was western but decent and so were the cocktails. We had the Singapore slings that were decent. Would definitely reccommend it for the location and the laidback beach vibe and service!Show less,4,Reviewed 13 September 2019 ,Thirstday Bar And Restaurant
Aleina T,Cool,"Not tried the food there, only cocktails. They were pretty good but not perfect. We had wiew right to the beach. More western people there than anywhere else we've been. Will go again.",4,Reviewed 9 September 2019 ,Thirstday Bar And Restaurant
"JosephWT78Kuala Lumpur, Malaysia",Every little ting is gonna be alright ,"Cool bar/restaurant right on the beach in pentai cenang. Service was excellent, we were there for a good 4 hours and we were so impressed. They bring little ice buckets for each beer, great touch. There was a live band on who did some bangin covers of oasis, Bob Marley, G n R and everything in between. Food was not quite 5* but was still pretty good, plenty for veggies too.Show less",5,Reviewed 9 September 2019 ,Thirstday Bar And Restaurant
joby69,"Great view, food and Singapore Slings ",Great vibe and view.  Nice mix of people and tables.  On the beach.  Great selection of food and drinks.  Brilliant Singapore Slings and food was plentiful and great quality,5,Reviewed 6 September 2019 ,Thirstday Bar And Restaurant
PhysicalDaveAbbots langley,Great bar in Patnai Cenang,"We stayed in the north of Langkawi and got a taxi into Cenang on Saturday 31/8/19, as we knew it would be lively on a Saturday night, coupled with Islamic new year and Malaysian Independence Day. The town was buzzing, very friendly everywhere and a great night out.We spent a couple of hours at Thirstday bar until about 1am. Bar staff were great, drinks were reasonably priced and the band were superb.Loved their renditions of Muse, Radiohead and Oasis.Met Brandon and his big bunch of fun Swedish mates too.Recommended for a fun and friendly bar, welcoming all ages.Show less",5,Reviewed 2 September 2019 ,Thirstday Bar And Restaurant
IreneI450,Worth to recommend ,"Good choice ! The environment and atmosphere are good , price not too high , staff are friendly, live band also is a plus, worth to go.",4,Reviewed 26 August 2019 ,Thirstday Bar And Restaurant
"maureencym77Dhaka City, Bangladesh","Good Food, Good Drinks, Good Music, Good View","I would call it one of the greatest places for some chill in Langkawi. Great ambience, well-behaved staff and sea breeze to enjoy your food and drink. On crowdy days, the service is quite slow but still we couldn't resist visiting it a couple of times.Show less",4,Reviewed 25 August 2019 ,Thirstday Bar And Restaurant
"Nadia PFerndown, United Kingdom",Don't get the hype? Greasy & dry.,"Good points first... the view is beautiful and the bar looks good and modern. Live music goes down well. Staff were smiling.Bad points... We wanted to enjoy our last night in Langkawi somewhere with great reviews so we could have a special final meal. This place seemed a winner. We arrived early, 6ish, and ordered chicken satay, chicken wings, fries and wedges. The portion sizes were big, we could easily have shared the fries/wedges if we'd known, but the quality was poor. There was no way the chicken satay was cooked fresh for us, it was dry and very hard to get off the sticks, even with our teeth. None of the food was piping hot when it came out which confirmed this to us. The wedges were greasy, we both really needed to wash our hands afterwards. The food also comes out with clingfilm wrap all over it which the staff have to take time carefully unwrapping. We were suspicious of the reason for this - never seen that before!! Also, at a time when the world is reducing its use of single use plastic, we did not think this was good to see unless there was a justifiable excuse. All in all, a huge disappointment on our last night.Show less",2,Reviewed 25 August 2019 ,Thirstday Bar And Restaurant
"sallysouthofriverLondon, United Kingdom","Amazing- food, cocktails ",This place is awesome- lovely menu (of western food only really) but it’s totally delicious. Big portions. The spicy wedges are seriously nice. Cocktails brilliant & beer served in its own ice bucket. Staff are lovely. Right by beach & often live music. It’s a Langkawi must visit. Show less,5,Reviewed 22 August 2019 ,Thirstday Bar And Restaurant
jcjy77,Nice place to chill out,"We only stopped by for drinks and dessert since this is said to be one of the happening places now. It is a nice place to chill out. It's just next to the beach, nice breeze, TVs to watch some live sports events and the band here is quite good too (for Langkawi standard). This place is just behind Orkid Ria Seafood Restaurant and apparently under the same owner, so I guess the food should be good. Would recommend this place to friends looking for a nice place with nice music to hang out.Show less",5,Reviewed 17 August 2019 ,Thirstday Bar And Restaurant
R1865ZJjuliaw,"Awesome ... views, staff and food ","Really enjoyed a few nights here, the staff go out of their way to help you, the views are stunning and the food is excellent ... a must if you are in this area",5,Reviewed 15 August 2019 ,Thirstday Bar And Restaurant
"cofycofySubang Jaya, Malaysia","Don’t go for the food , extremely slow service ","It was the last day in Langkawi for me and family , the experience here pretty much ruined half of it. Do go for the drinks and view, but as for the food, We waited for 1 and a half hours , our food wasn’t even served completely, we then decided to just cancel it and leave the restaurant. We ordered the food around 750pm, by 930pm we left with an empty stomach. Show less",2,Reviewed 14 August 2019 ,Thirstday Bar And Restaurant
"jenniferbailey1Chester, United Kingdom",Wow - my favourite meals in Langkawi!,"This place serves THE BEST food. My partner and I actually ate here twice because it was so good!!The chicken satay skewers are to die for and you get a generous portion. The steak is spot on. Prawns also good. The second time we went was for a quick pizza before we caught a flight back to KL. We have never had pizza like it. My boyfriend ordered Margherita which he demolished! I ordered the Satay Pizza which I was dubious about but it was absolutely delicious and a complete game changer. The pizza dough is very light, thin and crispy. I have never eaten a whole pizza but this was completely gone within 10 minutes. The location of the restaurant is fab - right on the beach. The staff were very helpful and quick to respond with menus / drinks etc. The only downside is that they didn't open at lunchtime (we were there in July - maybe they do open at lunch time in the busier season). If we ever come back to Langkawi we will most definitely return to here!!Show less",5,Reviewed 12 August 2019 ,Thirstday Bar And Restaurant
"647AlanMNew York City, New York",The best little beach bar in Chenang ,"Breathtaking sunsets, friendly staff, good drinks and ice cold beer. The place can get busy so be nice to them if the kitchen takes a while. On a quieter day, though, they are sometimes willing to bring seafood through from their partner outlet next door, Orkid Ria. A welcome supplement to their predominantly bar food menu.Don’t miss this place.Show less",5,Reviewed 12 August 2019 ,Thirstday Bar And Restaurant
Scottishswimy,Great bar for cocktails after sunset,"We made Thirstday a regular stop on the walk back to our hotel after dinner.  The location, staff and drinks were all great.  A perfect end to some great nights out in Pantai Cenang.",5,Reviewed 11 August 2019 ,Thirstday Bar And Restaurant
"560mattLondon, United Kingdom",Awesome family bar ..!!!,"Hey guys,My first visit to Langkawi after many years in Thailand..!!!What a place...!!!Thirst day bar is amazing...!!!What fantastic staff...Super friendly,After the first night,Staff knew what we were drinking ,And would bring them to the table before we asked , Alongside a bowl of olives..!!! Which they knew I loved...!!!As for the band..!!!Legendary..!!!These guys need to be signed to a record label...Again , as we walked in, they would sing our favourite songs...!!!For me , you couldn’t top this place...!!!Everything about this place is perfect...The staff, the live band, the food , the setting,Is beyond expectations...!!!Only thing I ask is name of the live band,So I can see if they have a cd to buy..!!!You made my holiday guys...Love you all ...xxShow less",5,Reviewed 8 August 2019 ,Thirstday Bar And Restaurant
"deziren1980Armstrong Creek, Australia",Brilliant Beer Garden,"Loved the look of the place when walking past - it wouldn't be out of place in Port Douglas or Airlie Beach. When I ordered a pint of Tiger and it came out in it's own mini ice-bucket, I was sold. Ate here a couple of times and although expensive by Malaysian standards, the food was delicious, service was great and the whole feel of the venue was awesome.Show less",5,Reviewed 7 August 2019 ,Thirstday Bar And Restaurant
redstar999,"Super chilled, epic vibes.. Great food!","We first came for the beer by the beach. Then came again for 'date night' and lobster..
Loved the laid back, smart casual vibes.. In house band is very good.. Fastish service. Nice lay out.. Good food.. What more can you ask for?",5,Reviewed 6 August 2019 ,Thirstday Bar And Restaurant
"CassiecareriMelbourne, Australia",A must go to!!,"We came here for dinner one night. We got a table straight away despite the place being quite full already. Atmosphere is great, I loved the setting or the bar/restaurant. Menu had a variety of foods. The fettuccine need ragout was bloody good. They had live music playing and it is situated along the beach so you get great views and a lovely breeze. Would definitely go back again!Show less",5,Reviewed 2 August 2019 ,Thirstday Bar And Restaurant
"theboredpandaKuala Lumpur, Malaysia",Perfect for a party or date,"Such an amazing place. Strolling for hours on Pantai Cenang beach, we spotted this place. It looked great with some terrific ambience, groovy music, and beach facing open air seating.The staff is really nice and hospitable. The food and cocktails were great and not highly expensive for such an experience.Do try this place if you happen to or plan going to Langkawi. Show less",5,Reviewed 27 July 2019 ,Thirstday Bar And Restaurant
amysX1419PU,Do NOT visit if solo female traveller ,"Visited this place alone a couple of times. The bar itself is fantastic, food and drinks delicious. During small talk with one of the waiters I mentioned that I was flying out the following morning. When I arrived at the airport the next morning, he was there waiting for me and said he had been waiting there for 3 hours to see me. I was very freaked out by the whole experience and don't recommend any single females to visit as I expect this isn't the first time this particular waiter has behaved like this. Show less",1,Reviewed 27 July 2019 ,Thirstday Bar And Restaurant
popeye64,Good food and setting ,Been before so looking forward to the return. Pizza was great. Gets busy around 6pm for sunset so don't hesitate. Setting is great right on the beach always something to look at. Worth visiting.,4,Reviewed 26 July 2019 ,Thirstday Bar And Restaurant
waggy21,Nice views,We found the food to be very good as was the service. The view over the Ocean was very nice and it had a good Atmosphere about it.,4,Reviewed 18 July 2019 ,Thirstday Bar And Restaurant
Melinda H,Sunset drinks and food,"Very cool beachfront bar with amazing views over Cenang beach to watch a beautiful sunset. Cocktails were good, beer is served very cold in a small ice bucket and the food was delicious. I had the Seabass with coconut sauce, this sauce was really delicious. Pizza was woodfired and massive.Show less",5,Reviewed 18 July 2019 ,Thirstday Bar And Restaurant
"Casey CNilai, Malaysia",Great place for drinks n food n watching the sun set,"Hidden behind the row of restaurants n shops is the gem of a beach bar - Thirsday Beach Bar. You can just relax here with your favourite drink watching the sunseekers on the beach doing their thing .. paragliding, jet skiing, banana boat riding, or just sunbathing on the beautiful beach...while waiting for the sun to set yonder...reasonable pricing of drinks n food. Recommended.Show less",5,Reviewed 3 July 2019 ,Thirstday Bar And Restaurant
MariaMerceraMalaysia,Is just ok....not that great,I order chicken chop I got KFC the black pepper sause was disgusting my friend order pizza and it was under yes was undercook! the pizza was raw!...we was sitting still finish or dinner and they start cleaning the tables and removing the little candles from the tables....I ask them to place back the candles...place ok no fan very humid sitting outside all and all 2 stars....but staff really really friendly...they just need to improve the Quality of there food...western food is not that difficult to prepare...check your food and the Quality before you sending out to the custumer...in the end I'm paying for my food.Show less,2,Reviewed 2 July 2019 ,Thirstday Bar And Restaurant
pauldM4517UV,Fantastic again ,"Third time back to Langkawi and we headed straight for Thirstday bar. Great menu for drinks and food, good staff who are friendly and welcoming. Keep up good work.",5,Reviewed 27 June 2019 ,Thirstday Bar And Restaurant
"SerhatSozen92Rotterdam, The Netherlands",Drinks Okay food Nokay!,"Good drinks to order especially the smoothies they serve. Nice location, always busy, good overview. But the food is totally not worth it. We tried the nachos and the spagetti with chicken. I thought that they serve the nachos like the mexican, but this was just opening the chipspackage and dumped in to a plate! And the spaghetti was like a warmed up meal!Show less",3,Reviewed 22 June 2019 ,Thirstday Bar And Restaurant
TracyT312,Medium done came well done,"Had drinks on 2 occasions..nice live band on Friday night.
Last night when for dinner..order mignon- medium but it came to be well done.. tough and dry.",3,Reviewed 18 June 2019 ,Thirstday Bar And Restaurant
"rebeccagray102Edinburgh, United Kingdom",So good that we came again and ordered exactly the same dishes!,"My boyfriend and I spent the last two weeks travelling round Malaysia and we both agreed that this was our favourite restaurant. The food was absolutely fantastic- I mean we came twice and ordered exactly the same dishes (me: sea bass with spicy coconut sauce, him: seafood pasta and shared banana fritters for dessert, although on the second visit he got his own tirimassu). The staff were lovely and very attentive, as someone that has worked in catering since the age of 16, I'm aware that catering can be tough and often thankless (I couldn't help but notice a man two tables to my right being unnecessarily difficult). On which note I'd like to thank Saroj who was our main server on the second night who was especially lovely and friendly. It was a perfect place to watch the sunset, toilets very clean and essentially, a restaurant that I cannot fault Thoroughly reccomend! From a price point of view: 3x cocktails, 2x white wine, 1x whiskey, 2x main, 2x dessert on our second visit was £48 which I think is fantastic value for money Show less",5,Reviewed 16 June 2019 ,Thirstday Bar And Restaurant
oadeba,Dinner for 8,"Great view. Watch sunset on by the sea. Dinner excellent.  Chilli crab, Sweet and sour prawns, deep fried fish, vegetables,  chinese fried rice and Langkawi local vegetable fried rice, toped with red wine. Wao. Will definitely be back.",5,Reviewed 16 June 2019 ,Thirstday Bar And Restaurant
bertieb88,sunset,"Great food, excellent beer in ice buckets, superb place to see the sun go down. 
Staff are brilliant, plus good toilets are always a benefit",5,Reviewed 16 June 2019 ,Thirstday Bar And Restaurant
Christie D,"I will keep going back, great location, fantastic service and reasonably priced food","Cold beers served in ice buckets, spot on service, great pizzas and other dishes at reasonable prices.A fantastic location right on the beach. especially for sunset. Great decor including palm trees and good, clean toilets",5,Reviewed 14 June 2019 ,Thirstday Bar And Restaurant
"lisasmithieLondon, United Kingdom","The BEST pizzas, beers in ice buckets & sunsets!","I absolutely LOVED this place! I went twice during my two night stay in Langkawi, I would recommend getting there for about 5pm to get a good spot for the sunset. Both occasions I ended up meeting people as the atmosphere is so great. Music is on point, love a 90s jam! The beers are served in individual ice buckets which was so good to keep it chilled. One of the Dutch owners is really lovely too and introduced me to other guests who seem to return day after day! I wish I could go again tonight!! :)Show less",5,Reviewed 12 June 2019 ,Thirstday Bar And Restaurant
jaspertjee,Super nice,One of the only western style restaurants with a great ambiance! Food is reasonably priced and the setting is perfect!,5,Reviewed 9 June 2019 ,Thirstday Bar And Restaurant
midnight-moon,Surprised we like it,"Popped in for a drink, friendly staff and lots of tables. Started to rain so decided to stay and really enjoyed our meals. Would usually rather more authentic food when travelling but would recommend Thirstday for both drinks and food",4,Reviewed 7 June 2019 ,Thirstday Bar And Restaurant
Doyouevenliftbro,Fisherman’s platter for 2,"What a location, very nice overlooking the beach with a lit candle. The seafood was amazing and wasn’t to pricey. Service was good, nice place for a romantic dinner and a beer or 3 😎",5,Reviewed 2 June 2019 ,Thirstday Bar And Restaurant
Dornehl,Great steak,"Amazing place for its views, steak, alcohol and service. Definitely worth a visit. Highly recommended. Varied menu with decent prices.",5,Reviewed 1 June 2019 ,Thirstday Bar And Restaurant
"janetw148_12Perth, Australia",Well we are very confused.,"Have always been a big fan of Thirstdays Bar and Restaurant. Have given several 100% reports in trip advisor...but tonight, sorry to say we are totally confused.as to where they are going.Called in for a glass or two of wine and once again enjoyed the great music...however come around 11.00pm ashtrays were handed out freely and guests were allowed to smoke .Prior to this smokers were asked to go down to a designated area and smoke on the beach.Is there a smoking ban in resturants in Langkawi or not?? Sorry if you think we sound like winging ex smokers, which is probably true but having witnessed a lung cancer death in our family we try to make the healthy option when going out socially.We did query this with staff and were told guests could smoke freely at tables once food service had finished.. Does this mean Thirstday no longer serves food after 1100 although we did see food on tables...Very disappointed Thirstdays.Show less",3,Reviewed 31 May 2019 ,Thirstday Bar And Restaurant
"Dannyg555Melbourne, Australia",Great Meals,"We enjoyed this restaurant on a recent visit. We were well attended to and enjoyed the ambience of a beach side restaurant. The four of us all chose differ meals and were more than happy with what was served. In fact, we thought the food was great. Moderately priced. Highly recommend this place. Show less",5,Reviewed 31 May 2019 ,Thirstday Bar And Restaurant
eileen24,Great cold beers and amazing sunset,We had a great time at Thirstdays drinking freezing cold Beers and watching the amazing sunsets. The food was tasty and staff super friendly. We loved this place.,5,Reviewed 24 May 2019 ,Thirstday Bar And Restaurant
rugrat2412,Great pizza,"Found this place while walking along the beach, wow it is a gem.the feel of the place was great from the start, staff are great sunset views spectacular and the pizza’s the best I have had here.A must try if in Langkawi.",5,Reviewed 24 May 2019 ,Thirstday Bar And Restaurant
Emily C,"Spot on food, service team and music",Came here based on the many good reviews - and it was everything and more. Loved the way that the service team was tastefully attentive and have a strong system in place to ensure that everyone could help watch the customers tables to cut down waiting timeShow less,4,Reviewed 23 May 2019 ,Thirstday Bar And Restaurant
E8263ZGpeterf,"Yes, yes, yes !!!!!","A must try !!! If you’re a chubby traveler like me, who enjoys great food, service and genuine hospitality then add this place to your list. Not only is the location amazing, the staff are great too!! Very relaxed, chill and comfortable vibe here. Beers come in an a cool ice bucket, keeps your beer nice and cold. After 2 weeks in Malaysia, this is the best place to visit!! Yes, yes, yes, yes, yes!!!!!!!Who ever the owner is - great job ! Great staff! Great food !Thanks you, thank you, thank you !!!!!!!Show less",5,Reviewed 23 May 2019 ,Thirstday Bar And Restaurant
"Hannah MEdinburgh, United Kingdom","Lovely Staff, Lovely Food, Lovely Sunset","Brilliant restaurant/bar specialising in mainly western food but all done to a high standard both taste and presentation wise! Were very accommodating when adding toppings to my tasty pizza. Myself and my two friends went here for three nights straight we enjoyed the food and appreciated the friendly staff so much. Everyone in this place seem happy also! Must go for cocktails with a lovely sunset view!Great for vegetarians with multiple dishes (pasta, pizza, spring rolls - all yummy!)No gluten-free pasta or pizza though.Would recommend to everyone!Also a cute cat nearby called Jack Sparrow that loves a cuddle!Show less",5,Reviewed 22 May 2019 ,Thirstday Bar And Restaurant
Jessica S,"Great service, great food","Everything was spot on. Fast and kind staff and very good food. If you're in Langkawi, definitely pay it a visit. Also live music and a beautiful view of the beach. 10/10 would recommend.",5,Reviewed 21 May 2019 ,Thirstday Bar And Restaurant
U6648CLelaines,Brilliant Cocktails,"We visited this bar most evenings and were greeted by the lovely staff.The cocktails were lovely and reasonably priced.The staff work very hard and are always on hand to relocate customers if there is a rain shower.We didn't eat here as we were half board, but the food looked excellent. The pizzas and pasta looked amazing.Thank you guys for looking after us!Show less",5,Reviewed 20 May 2019 ,Thirstday Bar And Restaurant
"martinkP4921HMCyberjaya, Malaysia",Best bar / restaurant in Langkawi,"Please, of you visit Langkawi, go and enjoy the atmosphere at Thirstdays. Live music, right on the beach, great food (love the pizzas) and super kind and fun staff. I have been to this bar a number of times now and can vouch that it is super-consistent and always delivers. People go there tomorrow have fun and I know do not leave disappointed. A must when you visit Cenang / Langkawi. Show less",5,Reviewed 19 May 2019 ,Thirstday Bar And Restaurant
AS71,Most popular dining and late night spot,Definitely the most popular live music venue in Pantai Cenang. Efficient and polite service. Good quality European food. Live music (quality of which is very much depending on the mood of the band). Must see.,4,Reviewed 13 May 2019 ,Thirstday Bar And Restaurant
donliew,Great Party Place,The atmosphere in this place is buzzing with a live band playing when I was there on a Friday night. Drinks are expensive by Langkawi standards.,4,Reviewed 4 May 2019 ,Thirstday Bar And Restaurant
"pmason1974Prescot, United Kingdom",Best all round bar in Pantai Cenang,"Went here a few times during my holiday, service is good, staff are usually straight to you to find you a table, it is very busy and your best getting their attention when you want another drink or you will wait.Ate here twice and the food was good and decent prices also.They have a live band or singer on every night, often the same band singing the same songs though so gets a bit repetitive, also they have very good and clean toilets which is not the same in every bar in Langkawi.I suggest you sit if possible at the tables which have fans above them, even though it is on the sea front there is very little wind to cool you down.Show less",5,Reviewed 2 May 2019 ,Thirstday Bar And Restaurant
"Barbs25Staffordshire, United Kingdom",Perfect dinner spot ,"Stopped here for a quick drink to enjoy the sunset and stayed for a few hours in the end. Plenty of drinks choice, food too and all reasonable prices for the location. Our spot was perfect on the higher chairs facing the beach and sunset directly absolutely gorgeous. Drinks were reasonable, cocktails 22RM, spirits and mixers 15RM. Good prices for food and delicious, we both had pizza and it was one of the best I’ve had. Definitely worth a visit we’re hoping to go back later this week!Show less",5,Reviewed 25 April 2019 ,Thirstday Bar And Restaurant
C5837GBpatriciah,Great Bar,Great place to watch the sun go down with a cool beer. The staff are great and the prices reasonable for both food and beverages,5,Reviewed 23 April 2019 ,Thirstday Bar And Restaurant
"Marie17979Preston, United Kingdom","Good food, good feel, good location",Walked along the beach from our hotel to this bar. Planned on having a snack but had a feast. Food was really good. Mainly western. Mash potato with the chicken platter was amazing. A few seats with fans above but nowhere to sit if you want to cool off but worth a visit. Show less,5,Reviewed 22 April 2019 ,Thirstday Bar And Restaurant
"444kedargSingapore, Singapore",Great place with good music,Out of all bars we loved this one the most coz of its amazing vibe and great live music ....good variety of drinks and food for everyone ...prices are bit expensive but that’s coz they maintain the standards...always buzzing more so during sun set hours ....highly recommend ...Show less,5,Reviewed 21 April 2019 ,Thirstday Bar And Restaurant
647bj_rnb,Nice place good service good drinks by fair prices,Perfect bar on the beach nice sundowner good drinks the staff really friendly cold beer in ice water served,4,Reviewed 20 April 2019 ,Thirstday Bar And Restaurant
574sallyanneh,Great live music ,"Great bar and live music. Food is western but good pizza, nice wine and a very chilled atmosphere. Waiters are very friendly and attentive",5,Reviewed 19 April 2019 ,Thirstday Bar And Restaurant
suzy_ruckstar,Beach side ,Great service and good cocktails.  We have had 3 dinners here in a row. Ambience is just relaxed. Ordered the basil pesto pizza a couple of times and salads. Family friendly too I highly recommend this.,4,Reviewed 18 April 2019 ,Thirstday Bar And Restaurant
inspectordaybreak,Fantastic food,"This is a lovely p,ace to either eat and drink or just drink as you watch the sun set. Lovely food, probably more expensive than usual Malaysian prices but worth it.",4,Reviewed 17 April 2019 ,Thirstday Bar And Restaurant
"DennisKW84Penang Island, Malaysia",Fantastic place to unwind,Ideal location for sunset with a glass of beer before dinner. The staffs are very courteous and attentive.The food is marvellous especially the Chicken Carbonara(the sauce is rightly rich in taste) & Kings Prawn(gotta dip those fried prawns into the sauce provided) which we've ordered. Show less,5,Reviewed 11 April 2019 ,Thirstday Bar And Restaurant
mikajii,Nice place at the beach,Directly on the beach walk. Great vibe & staff. Good drinks and pizza was also good. Come early if you want great table to enjoy drinks / dinner while watching sunset.,4,Reviewed 10 April 2019 ,Thirstday Bar And Restaurant
Gordon G,One of my favourite places to eat in Pantai Cenang,Couple of visits this trip and as usual really enjoyed it. Good atmosphere right on the beach front. All good! Strangely toilets seem to be on a bit of a slope! Recommend Thirstdays any day! :-),5,Reviewed 10 April 2019 ,Thirstday Bar And Restaurant
Renee K,Loved it,"We went there for 2 out of our 5 nights in Langkawi and loved it.
The Sea Bass was gorgeous, as was the Salmon and pizzas. The cocktails were fantastic and great value. You can tell everyone loves working there.
Would definitely recommend!",5,Reviewed 10 April 2019 ,Thirstday Bar And Restaurant
Rgw18762019,Great location and good food.,"We had dinner here in our first night in the island. The location is fantastic, right on the beach. Although the price is reasonably high the quality of the food is such that coupled with the view and nice relaxed atmosphere it is well worth a visit.Show less",4,Reviewed 9 April 2019 ,Thirstday Bar And Restaurant
"trinhn2018Ho Chi Minh City, Vietnam",Good dinner and had nice 🍷 wine ,Very nice place to enjoy with live band for music in this restaurant outside beach.we had very good wine for drinks and listen good music.so busy customer enjoy drink and sing songs with live band music.good place enjoy when you get holiday from langkawi.im love back and listen music again from Thursday bar.Show less,5,Reviewed 6 April 2019 ,Thirstday Bar And Restaurant
"StuzukiLeeds, United Kingdom",Ice cold Guinness Draft and Excellent food,Nearby to our hotel and visited nearly every night of our stay. Cold beer including Guinness (at a reasonable price too) served with ice buckets to keep it cold as this great venue benefits from the tumble drier effect sea breeze. One of the few places now selling alcohol along the beach so very popular .We also ate food in the restaurant area which was of the highest quality. Will definitely visit on our next return to Langkawi. The one thing (other than the Guinness) which really makes this place is the efficiency and friendliness of the staff. they are all linked by radio earpieces and cannot do enough to help. There is also live music at night.Show less,5,Reviewed 2 April 2019 ,Thirstday Bar And Restaurant
"lousturmDubai, United Arab Emirates",Great bar ,We walked past this bar on our way back to our hotel after dinner and heard the band playing so decided to pop in for a drink - and ended up staying for 4 hours! The cocktails were lovely (and strong) and the band were great. The bar also accepts card which is helpful. Show less,5,Reviewed 31 March 2019 ,Thirstday Bar And Restaurant
Bingercat,Great ambience and food,"Love that this bar & restaurant sits right on the beach line, offering a relaxing event evening chill out spot. There’s a live band playing to different music genres; warm and friendly service; great party dining and drink options...the one place to visit in Langkawi!",4,Reviewed 30 March 2019 ,Thirstday Bar And Restaurant
"Andrew MSwinton, United Kingdom",Great evening venue,This is a great venue to sit and watch the sunset with a drink in your hand. The staff are all very friendly and give excellent service. There is a good variety of food on the menu which was very tasty. Beers wine and cocktails were all reasonably . The highlight of an evening there was the live music from a local band.Really enjoyed the ThirstdayShow less,5,Reviewed 27 March 2019 ,Thirstday Bar And Restaurant
