Restaurant,Review_Count,Avg_Star_Rating,Avg_Aspect_Ambience,Avg_Aspect_Cleanliness,Avg_Aspect_Food,Avg_Aspect_Location,Avg_Aspect_Price,Avg_Aspect_Service,Avg_Aspect_Waiting Time
"THE CLIFF RESTAURANT, LANGKAWI",104,2.5384615384615383,0.08762142857142856,0.0,0.1920981884057971,0.4334444444444444,0.0,0.1145420634920635,0.0
THE HILLSIDE,39,3.3076923076923075,0.45325714285714286,,0.18015,,0.0,0.23229444444444447,
THE TOKYO RESTAURANT.,80,3.3125,0.28796428571428573,0.5106,0.2157938565340909,0.5466500000000001,-0.09966428571428572,0.23212514285714284,0.0714875
THIRTY8,139,3.0431654676258995,0.24876666666666666,,0.23845912500000002,0.1958681818181818,0.14527,0.14389579710144929,0.04085
"THIRTY8 Restaurant, Bar & Lounge",134,2.970149253731343,0.38847,,0.16057168498168498,0.11717999999999999,0.4404,0.17338846153846155,0.11142777777777778
TJ Haus,3,3.3333333333333335,,,0.2202,0.0,,,0.0
TOUAN Japanese Restaurant,2,4.0,0.6249,,0.4404,,,,
TRACE Restaurant and Bar - Element by Westin Kuala Lumpur,68,2.514705882352941,0.42750000000000005,,0.04513375000000001,0.0,0.25286666666666663,-0.14001818181818182,0.0
TTDI Meat Point Steakhouse,11,3.5454545454545454,0.5267,,0.11191,0.4404,0.1815,0.3977,
TUCK KEE RESTAURANT SDN. BHD.,114,2.8771929824561404,0.35755,0.0,0.26860541666666665,,-0.0026749999999999994,-0.16849230769230772,0.0
TWG Tea at Pavilion KL,47,2.5319148936170213,0.4404,,0.11555568181818182,0.0,-0.11016,-0.032744117647058826,0.17712499999999998
Ta Wan Kung,51,3.3137254901960786,,,0.161625,,0.0,0.1101,0.0
"Taang Shifu, City Square",5,2.8,,,0.0,,,-0.016983333333333333,0.0
Table & Apron,45,3.8444444444444446,0.2202,,0.17207458333333334,-0.2263,0.2083,0.4124166666666667,0.0
Table 23,9,3.3333333333333335,0.5719,,0.1468,,0.0,0.5328999999999999,
Table9,74,3.4864864864864864,0.3320333333333333,,0.21895657894736842,-0.15463333333333334,-0.148,0.40460769230769233,0.0
Tabushi ramen,22,2.8181818181818183,,,0.04933333333333333,,,0.4404,
Tai Son Seafood Restaurant,65,2.8923076923076922,0.0,,0.07885555555555555,0.04074999999999998,-0.040183333333333335,-0.03294375000000001,0.0
Tai Son Seafood Restaurant - The Zon,7,2.7142857142857144,0.2023,,0.2014,,0.0,-0.040874999999999995,
Taiwan Grace Cafe,1,3.0,0.5106,,0.2202,,0.3182,,
Tajuddin Hussain Nasi Kandar,61,3.278688524590164,,0.0,0.2489925925925926,0.156225,0.08505,0.19613333333333335,0.0
Taka,8,3.625,0.4404,,0.19640833333333332,,,0.0,0.0
Tamara’s,51,2.6470588235294117,,,0.19683416666666667,,-0.028499999999999994,0.10860625,0.0
Tamarind Springs By Samadhi,96,2.9791666666666665,0.3352217391304348,0.4404,0.15292229508196722,0.27368,-0.12716,0.0894768817204301,0.0
Tames Cafe,1,4.0,0.0,,0.28595,,0.5719,,
Tan Ngan Lo Herbal Tea Cafe,2,2.0,,,0.0,,,,
Tan Sam Guan Sea Food,4,4.5,,,0.28099999999999997,,,0.0,
Tanah Aina Cafe,11,2.727272727272727,0.45925,,0.18704583333333333,,,0.21398333333333333,0.0
Tanba Japanese BBQ - Twin Galaxy,2,4.0,0.4215,,0.2202,,,0.24695,
Tanba Yakiniku (Twin Galaxy),25,2.52,,,0.07672166666666667,,0.1101,-0.09871857142857142,0.0
Tandoor Grill,154,3.3506493506493507,0.39509791666666666,0.4019,0.2702047619047619,0.2679333333333333,-0.0637470588235294,0.23147727272727273,-0.04019
Tandoor N Grill,2,3.0,,,0.11611666666666662,,,0.4939,
Tangerine,6,3.5,0.4939,,0.30295,0.0,,0.30106666666666665,
Tanjong Seafood Restaurant,10,3.4,,,0.3552166666666667,0.0,0.22624999999999998,,
Tanjung Bungah Nyonya,48,3.1875,0.21075,,0.19789954545454547,,0.05505,-0.12040000000000001,0.0
Tao Chinese Cuisine,15,2.8666666666666667,0.31245,,0.20848333333333333,0.0,0.5106,0.14604666666666666,-0.4767
Tapaz,46,2.9130434782608696,,0.4939,0.33575578947368423,0.4893,0.14366666666666666,0.13168846153846153,0.1101
Tappers Cafe Melaka,4,1.75,,,0.09075000000000001,,0.0,,
Tarbush Restaurant,8,2.25,,0.0,0.30473666666666666,,,,0.0
Tarbush Starhill,49,2.836734693877551,0.356,,0.1735354531490015,0.3612,0.1101,0.06943333333333333,0.1147
Tarma Iraqi Street Food,3,3.6666666666666665,,,0.284925,,,,
Tasixi Hong Kong Dim Sum,113,2.7610619469026547,,0.2263,0.045961363636363634,0.0,0.14260333333333333,-0.06057142857142856,0.0
Tasixi Restaurant,3,2.6666666666666665,,,0.0,0.0,,,0.0
Taste Better,30,3.2666666666666666,0.4215,,0.07111428571428571,-0.3612,0.08778333333333332,,0.0
Taste Better Original One Bite Durian puff,31,3.2580645161290325,,,0.09895000000000001,,0.0,,
Taste of Asia,5,2.6,,,0.2202,,,0.4391,
TasteBud,6,3.5,,,0.19063333333333332,,0.0,0.07539333333333333,0.0
Tasty Chapathi Restaurant - KL,33,2.9393939393939394,0.43662,,0.12735555555555556,,0.0,0.12480500000000001,0.0
Tasty Kuih Nyonya,1,3.0,,,,,,,0.0
Tasty Point (1),9,1.8888888888888888,,,0.07636,,,,
Tasty point 1,3,3.6666666666666665,,,,,,,
Tate,5,4.0,0.4215,,0.0,-0.05135,0.0,0.31143333333333334,
Tatsu Japanese Cuisine,13,2.923076923076923,0.4404,,0.0874875,,,0.08779999999999999,0.0
Tatto,30,3.5,0.417825,,0.310296875,,0.17606000000000002,0.297853125,0.0
Tea Garden City Square,2,2.5,,,0.0,,,,
Tea Kadai,72,3.2777777777777777,0.4215,,0.15321535714285714,0.0,0.0,-0.176425,0.2553
Tea Lounge at WEIL,1,2.0,,,,,,,
Teels Heritage Cafe,14,3.4285714285714284,0.33825,,0.4333,,,,
Tek Kee Noodle House,11,3.4545454545454546,,,0.12197777777777777,-0.13787500000000003,0.5719,0.43567500000000003,
Tek Sen Restaurant,173,3.6416184971098264,-0.01767500000000001,,0.21162138164251207,0.0,0.10553478260869564,0.18764107142857142,0.019159090909090907
Teluk Pulai Bak Kut Teh,26,3.1153846153846154,,,0.09300000000000001,-0.26605,0.0,0.27525,0.0
Temptations Kitchen + Bar,25,3.48,0.2764666666666667,,0.2202,,0.1779,0.42779999999999996,0.2202
Ten Here Cafe,1,1.0,,,,,,,0.0
Ten Years,1,1.0,,,,,,,
Ten-Good Japanese Restaurant,20,2.15,,,0.08808,,0.2202,0.0784,
Teng Long Food and beverage management sdn bhd Bhd,32,2.375,,,0.2859607843137255,0.0,0.0,-0.050949999999999995,0.0
Tenmaya Japanese Cuisine,7,4.142857142857143,,,0.0,,,0.0,
Teo Chew Bak Kut Teh,14,3.4285714285714284,,,0.39605,,0.0,0.5106,0.2263
Teo Seafood,35,2.4857142857142858,0.4404,,0.0611625,0.4404,0.05303333333333333,-0.033966666666666666,0.0
Teo Soon Loong Seafood Restaurant,108,2.6481481481481484,0.061500000000000006,-0.4767,0.14378871527777778,0.030107142857142857,0.0820142857142857,-0.04849270833333334,0.060200000000000004
Tepian Tebrau,6,3.1666666666666665,,,0.0,-0.2263,0.0,0.0,
Teppanyaki,7,3.142857142857143,,,-0.05748333333333334,,,0.4404,0.0
Terragrill Satay Cafe,7,3.5714285714285716,,,0.0,,,,
Texas Chicken,4,3.75,,,0.142975,,,0.4404,0.0
Tg's Nasi Kandar,104,3.7115384615384617,0.008599999999999997,,0.25260018978605936,0.0,0.21544000000000002,0.32882972972972974,0.0734
Thaali,3,2.6666666666666665,,,0.2202,,,0.0,0.0
Thaali Punjabi Restaurant,20,2.95,,,0.19783333333333333,,0.1591,,
Thai Chef Seafood Restaurant,8,2.125,,,0.11111666666666668,,0.0,,
Thai Express,5,2.0,,,0.0,,0.296,,
Thai Hou Sek @ 1 Utama,93,2.5376344086021505,0.42622499999999997,,0.09848295454545455,0.4404,-0.00605,-0.047130769230769226,0.0
Thai Mookata Steamboat Ipoh,29,3.0,,,0.26589999999999997,,0.1591,0.25101249999999997,
Thai SYok Seafood Restaurant 泰爽辣泰式海鲜餐厅,1,4.0,,,,,,,
"Thai Thai, Sunway Pyramid",125,2.544,0.2550357142857143,,0.1648792372134039,,0.01835,-0.1520111111111111,0.0
Thai Tuk Tuk,14,3.0,,,0.06482045454545454,0.6249,,0.24695,
Thai2eat Restaurant,1,2.0,,,0.0,,,,
Thaj Bistro,2,3.0,0.0,,0.2202,0.4404,0.0,0.0,
Thali-NR Sweets Cafe,74,2.608108108108108,,,0.13754833333333333,,0.0,-0.20293333333333335,0.0
Thanh Thao Cafe,22,2.8636363636363638,0.0,,0.3061111111111111,,0.0,-0.4939,
The Apartment,60,2.6,0.2795666666666667,,0.17141641414141415,0.34555714285714284,0.1741,0.087108,0.0
The Argan Trees Restaurant,15,4.0,0.6124,,0.18669181818181818,,,0.4110309523809524,0.28595
The Argan Trees Restaurant-Moroccan and Mediterran- Restaurant Langkawi,44,4.136363636363637,0.0,,0.2524872222222222,,0.0,0.5067363636363637,0.156225
The Attic,5,3.6,,,0.03571428571428571,0.0,,-0.01815,
The BAR°N @1 Mont Kiara,29,2.2758620689655173,0.343125,,0.052337962962962954,0.07136666666666668,0.0,0.123705,0.0
The BBP,48,3.5625,0.21075,,0.27431333333333335,0.0,0.0,0.34202333333333335,0.08808
The Baboon House,203,3.9261083743842367,0.3777317073170732,,0.30933930597771025,-0.013325,0.1661404761904762,0.33043214285714284,0.008488461538461538
The Back Cafe,4,3.25,,,,,,,
The Banana Leaf Kitchen,64,2.875,0.29191666666666666,0.0,0.16315514705882353,0.0,0.18483333333333332,0.31109487179487183,
The Base BBQ,1,5.0,0.6249,,,,,0.4939,
The Beach Club,7,2.2857142857142856,,,0.35705,,0.0,0.20346666666666668,
The Beach Grill,16,3.75,0.0,,0.18401142857142855,0.6249,-0.4767,0.5986,0.4404
The Beato Aged Steakhouse,39,3.128205128205128,0.3781333333333334,,0.11384015873015872,0.0,0.156225,0.1730611111111111,0.0
The Beato Dry Aged Steakhouse Bangsar,32,2.84375,0.47550000000000003,,0.17266410256410256,,,-0.006528571428571439,0.0
The Bikalan,15,4.866666666666666,0.37494,,0.40867000000000003,0.4741666666666666,0.0,0.4404,0.31245
The Book Sandwich Cafe,83,3.180722891566265,0.42360000000000003,,0.20568021929824562,-0.1873166666666667,-0.119175,0.2694375,0.156225
The Brasserie - The St. Regis Kuala Lumpur,14,3.2142857142857144,0.31143333333333334,,0.16877857142857144,,,0.32944000000000007,0.31245
The Brasserie At laguna,6,4.166666666666667,0.4215,,0.5405,,,0.46715,
The Brazzo House,34,2.823529411764706,0.38166,,0.23441111111111113,0.17661666666666667,0.0,0.303375,0.0
The Brick Cafe,8,4.375,0.13546249999999999,,0.32147333333333333,,0.2202,0.4939,0.0
The Brick Café,23,3.391304347826087,0.23803333333333332,,0.23265833333333333,,0.0,0.4939,
The Bungalow At Lone Pine Hotel,20,2.75,,,0.2873,0.4404,0.0,-0.27055,0.053075000000000004
The CABIN 寒舍,16,4.25,0.0,,0.178205,,,0.4939,
The Cafe at the Royal Selangor Visitor Centre,5,3.8,0.2202,,0.2954833333333333,,,0.0,0.0
The Canteen by Chef Adu,3,2.6666666666666665,0.2023,,0.28783333333333333,0.5719,,,0.0
The Carvery Restaurant,12,3.0833333333333335,0.4404,,0.10868214285714285,,,0.5574,0.4404
The Castle Restaurant,9,3.0,-0.5423,,0.05090357142857143,,0.0,0.13935,0.0
The Ceylon bar,3,3.0,0.4215,,0.29295,,,0.4939,0.0
The Chicken Rice Shop,1,1.0,,,,,,,
The Coffee Bean And Tea Leaf,1,5.0,,,0.4404,,,,
"The Container Cafe, Kuching",45,3.1555555555555554,0.25,,0.2613357142857143,,0.10775,0.20090000000000002,0.0
The Courtyard at Pavilion Hotel Kuala Lumpur,2,3.0,,,,,,0.43095,
The Daily Grind,35,3.4,0.0,,0.06549195652173913,0.0,0.12765,0.18012121212121213,0.048825
The Daily Grind Bangsar,72,3.2222222222222223,0.42438750000000003,,0.20517555555555556,,0.0,0.032738461538461536,0.0
The Dark Horse - Bar & Grill,1,5.0,0.6249,,,,,,
The Deck,21,2.0476190476190474,0.4215,,0.17602500000000001,0.0,0.3182,0.233575,0.0
The Deck Gastrobar,13,2.230769230769231,0.47550000000000003,,0.065625,0.0,,-0.28325,0.0
The Door Kitchen,1,4.0,,,0.31245,,,0.4939,
The Dyak,22,2.5,0.5719,,0.055170833333333336,,0.0,0.5232,0.0
The Elite Seafood Restaurant,86,3.0813953488372094,,,0.26418448275862066,0.17020000000000002,0.0,0.3318230769230769,0.0
The Enclave Bangsar,3,5.0,,,0.2202,,,,
The Enclave@Bangsar,22,3.6363636363636362,0.52705,,0.308125,,0.33030000000000004,0.35595,0.5719
The FOOD Tree,4,3.75,,,0.053075000000000004,0.0,0.0,0.0,
The Farm Bistro,14,1.9285714285714286,,,0.12077000000000002,,,-0.09819166666666668,0.0
The Fat Frog,35,3.5714285714285716,0.5440999999999999,,0.27506875,0.021600000000000008,0.21075,0.28163333333333335,
The Fisherman Wharf,38,2.8421052631578947,,,0.26155,,0.0,-0.21339999999999998,0.0
The Food Store,5,3.6,,,0.31245,,,0.5059111111111111,
The Four Aires,1,3.0,,,0.296,,,0.0,
The Foxhole,1,1.0,,,0.3551,,,,
The Ganga Café @ Sea Park,32,2.75,0.5719,,0.093065,,0.0,0.032869999999999976,0.0
The Geoventure,2,1.0,,,,,0.0,,
The Glen Lounge,2,3.5,,,0.16885,,,,
The Godfather,1,1.0,,,,,,,
The Grand Gem,10,3.0,0.6249,,0.0,,0.4404,0.0,-0.1027
The Grand Gem - Johor Bahru,17,2.9411764705882355,0.474275,,0.21962399267399269,0.0,0.13396666666666665,0.21075,-0.05135
The Grand Getaway,16,4.0,0.52075,,0.3751375,,,,0.159225
The Grand Getaway by Grand Hyatt Kuala Lumpur,11,4.2727272727272725,,,0.33336666666666664,,,0.570125,0.2202
The Great Beer Bar,44,3.1818181818181817,0.3551,,0.148,,0.21230000000000002,0.2906,0.31245
The Green Man Bar,31,3.2580645161290325,0.6249,,0.3650333333333333,0.6249,0.0,0.1803142857142857,0.0
The Green Man Pub & Restaurant,32,3.21875,0.38410000000000005,,0.31239999999999996,0.0,,0.35335694444444443,0.2202
The Grumpy Waiter,2,4.0,0.43095,,0.148,,,,
The Gulai House,58,3.5689655172413794,0.3065875,,0.15646203703703704,0.32256666666666667,0.0,0.3574412280701754,0.0
The Han Room,165,2.2666666666666666,0.215475,-0.148,0.1404226525821596,,0.0,-0.03586887096774193,0.0333
"The Hangout, DEMC Specialist Hospital",1,2.0,,,0.0,,,0.0,
The Happy 8 Cafe,18,3.1666666666666665,0.312215,,0.28279375,0.0,0.0,0.3618266666666667,0.31245
The Harbour Front,2,3.0,,,0.6249,,,-0.1589,
The Hash Cafe,11,3.272727272727273,0.5106,,0.14859999999999998,,0.4404,0.4939,
The Heritage,14,3.4285714285714284,,,0.2707158333333333,,0.10606666666666666,0.15011999999999998,0.0
The Heritage 喜临门,38,3.3157894736842106,-0.050949999999999995,,0.36655925925925925,,0.184925,-0.052564285714285716,0.2202
The Hive,2,1.0,,,,,,,
The Hungry Tapir,1,5.0,,,0.5719,0.4215,,0.4939,
The Irish Harp,3,2.3333333333333335,0.0,,,,0.0,0.008599999999999997,
The Jetty Food Court,119,3.0504201680672267,0.11697272727272727,,0.08231367521367522,0.040600000000000004,0.03771666666666667,-0.0683,0.03771666666666667
The Junk,251,2.9840637450199203,0.33056057692307694,0.4019,0.2195070238095238,0.03268749999999998,0.06369,-0.028882107843137255,0.029425396825396827
The Kappan House,4,3.0,,,0.22223333333333337,,0.0,,0.0
The Kari house,3,3.6666666666666665,,,0.6369,,,,
The King's Curry,65,2.9384615384615387,0.23645,,0.2129676923076923,,0.10212000000000002,-0.0059333333333333365,0.0
The Kings Curry,16,2.875,0.4404,,0.06799320512820513,,0.0,0.12828571428571428,
The Kitchen Project Cafe,1,5.0,,,,,,,
The Leaf Healthy Recipes At Bayan Baru,5,4.4,,,0.4967,,,,
The Library,3,4.333333333333333,,,,,,0.0741,0.6249
The Limestone's Fine Dining,19,2.736842105263158,0.4890666666666667,,0.17254772727272727,,0.0,-0.38554,0.0
The Limestone's Restaurant,42,2.5238095238095237,0.21075,,0.23376923076923076,0.2202,0.0,-0.19516250000000002,0.0
The Line Sandwich Cafe,6,3.0,0.2202,,0.5984,,0.0,0.0,
The Little Nyonya Cuisine,6,2.8333333333333335,,,0.004141666666666664,,0.0,-0.2294,0.0
The Little Nyonya Cuisine @ Gurney Plaza,69,1.8985507246376812,,,0.20536833333333335,,0.0,-0.16170227272727272,-0.10846
The Living Room,73,2.904109589041096,0.0,,0.14595811287477953,,0.3690333333333333,0.15093333333333334,0.0
The Loaf (Pavillion Kuala Lumpur),54,2.8333333333333335,,,0.07819916666666667,0.47228333333333333,0.0,-0.08358125,0.0
The Lobby Lounge,25,3.6,0.24973333333333333,,0.21105357142857145,0.105375,0.3551,0.20732499999999998,-0.029342857142857143
The Locker & Loft,50,3.42,0.22574,,0.42527,0.0,,0.016414285714285715,0.03815
The Loft - Love Lane,92,3.6956521739130435,0.3663692307692308,,0.2799194968553459,0.46085,0.2202,0.2805560606060606,-0.025675
The Lounge at Four Seasons,59,3.2711864406779663,0.3528,,0.10000564102564104,0.0,0.21194999999999997,0.15895227272727272,0.3785
The Magnificent Fish & Chips Bar,57,2.736842105263158,0.37784,,0.21200454166666666,0.29101666666666665,0.028900000000000002,0.20751166666666668,-0.01835
The Majapahit,11,2.4545454545454546,0.4577,,0.1298625,,,0.21991666666666668,0.0
The Mandarin Restaurant,35,3.0,0.4404,,0.08835833333333333,0.2202,0.1468,0.4404,0.0
The Manhattan Fish Market,26,2.076923076923077,,,0.04933333333333333,,0.0,-0.19011875,0.06554285714285714
The Melting Pot,18,2.2222222222222223,0.0,,0.0962030303030303,,0.0,-0.030685714285714285,0.0
The Mermaid Cafe . Ikan Bakar,6,3.3333333333333335,0.4215,,0.36745,,,,
The Mill Cafe,34,2.411764705882353,0.4404,,-0.0034511111111111123,0.1585,-0.148,0.196355,0.0
The Ming Room,40,2.7,0.4215,,0.1746136961451247,0.0,,0.02322833333333333,0.0
The Ming Room 名城酒家,80,2.5,0.2202,0.4404,0.09172654320987654,,0.14833333333333334,-0.06399313725490197,0.0
The Museum,66,2.893939393939394,,,0.2705685185185185,,-0.013374999999999998,-0.1680142857142857,
The Museum New Concept In Tow,12,3.5833333333333335,0.4404,,0.3844714285714286,,,0.41062000000000004,0.0
The Nest Cafe Lounge,37,3.3783783783783785,0.402875,0.24695,0.21781792717086834,,0.07434999999999999,0.19614285714285715,0.26632500000000003
The Olive Tree,44,2.8636363636363638,0.49692,,0.18066416666666665,,0.2083,0.1895409090909091,0.0
The Orchid Conservatory,3,2.3333333333333335,0.21075,,-0.119175,,0.0,,0.0
The Palace @ Setia City,3,1.6666666666666667,,,0.0,,,,
"The Palazzo Cafe & Restaurant, Malacca",3,2.6666666666666665,,,0.142975,,,0.0,0.0
The Peninsular Tailor Cafe,1,5.0,,,0.2787,0.0,,0.0,
The Penthouse Restaurant & Winebar,9,2.7777777777777777,,-0.4767,-0.21776666666666666,,0.0,-0.06040000000000001,
The Pomelo,8,2.25,0.4404,,-0.11526333333333334,,0.0,0.1468,
The Pomelo - The Banjaran Hotsprings Retreat,30,2.933333333333333,0.3279375,,0.09192380952380952,,-0.009075,0.23148333333333335,-0.1027
The Porterhouse Pub and Bistro,1,2.0,,,,,,,
The Pot KL,3,3.6666666666666665,,,0.20892499999999997,,,,
The Rabbit Hole,103,2.883495145631068,0.3686958333333333,,0.16796266666666668,-0.119175,0.12301111111111111,0.18023,0.06658125000000001
The Red Lantern Bistro,12,3.3333333333333335,,,0.4404,,,,
The Replacement - Lodge & Kitchen,138,2.963768115942029,0.29446739130434785,,0.21153833333333333,0.1076,0.0688,0.01735507246376811,0.10415
The Resort Cafe,3,3.0,,,0.6249,,,0.6249,
The River Grill,18,2.888888888888889,0.5232,,0.05845166666666666,0.28595,,0.4329,0.0
The Round Tower 1886 Cafe & Restaurant,21,2.6666666666666665,0.40568571428571426,,0.17451250000000001,,0.0,0.376425,-0.025675
The Secret Sanctuary Restaurant and Lounge,5,1.8,-0.0903,,0.30745833333333333,,0.24695,,
The Shepherdoo Restaurant & Lounge,9,3.0,0.4967,,0.6249,,0.15285,-0.3612,
The Sky Deli,11,2.090909090909091,,,-0.014620000000000011,0.5859,0.4404,0.296,0.0
"The Social, Bangsar",35,2.6,0.28753125,,0.11054615384615384,0.264528,-0.07224,0.11066666666666666,0.0
"The Social, Empire Subang",13,1.8461538461538463,0.4033,,-0.007170000000000004,0.0,,0.11438,0.0
"The Social, Publika",31,2.774193548387097,0.32311666666666666,,0.2026813888888889,0.6249,0.2263,0.07355454545454546,0.0
The Spice Kitchen,178,2.5730337078651684,0.1101,-0.4767,0.15644815196998124,0.38208000000000003,0.02936,0.04522241379310344,-0.02184761904761905
The Spring,63,3.492063492063492,0.42935000000000006,0.0,0.043675,0.2202,0.0,,0.0
"The Square, Novotel Melaka",11,2.1818181818181817,,,-0.00726,,0.2202,0.42755,0.0
The Steakhouse KL,105,3.8857142857142857,0.3869666666666667,,0.3144556763285024,0.38993,0.17977500000000002,0.4085207207207207,0.052075
The Steakhouse KL 章卡牛排之馆,63,3.3174603174603177,0.469,,0.32314244444444445,-0.4588,0.0,0.3049266666666667,0.0
The Sticky Wicket,6,4.0,0.4404,,0.5859,0.0,,0.2935625,0.5859
The Story Table,10,4.0,,,0.27446666666666664,,,0.0,
The Straits Werks and Cafe,2,4.0,0.3182,,0.471675,,,,
The Street Kitchen Melaka,5,2.0,,,0.22746666666666668,,,0.21075,
The Sugar Dynasty,1,3.0,,,0.0,,,,
The Sumbs Cafe,10,2.8,,,0.2249642857142857,,0.0,0.2023,0.0
The Summit Cafe,26,3.576923076923077,,,0.21059444444444445,,,-0.5423,
The Superb Cuisine,21,2.7142857142857144,,,0.16916666666666666,,0.0,0.148,
"The Swing Factory, Kuching",1,3.0,,,,,,,
The Table Penang,66,3.287878787878788,0.5232,,0.23265190476190475,-0.1027,0.029599999999999998,0.12794871794871795,-0.146475
The Terrace at Tamarind Springs,11,3.909090909090909,0.5522750000000001,,0.42255,,,0.5765666666666666,
The Texas Bbq Publika,3,2.6666666666666665,,,-0.11837500000000001,-0.1027,0.3182,0.24695,
The Thai Authority,18,3.7777777777777777,,,0.20659703703703702,0.0,0.0,0.3473583333333333,0.0
The Third Letter,2,3.0,,,0.5719,,,0.0,0.0
The Uma Bali,52,3.8846153846153846,0.30647142857142856,,0.23977010101010102,-0.03423333333333333,0.04765833333333333,0.256625,
The Velvet Lounge,3,5.0,0.5859,,0.4404,,,0.5865750000000001,
The Venue,38,3.289473684210526,0.2202,,0.25627307692307694,0.5106,0.1468,0.09427142857142858,0.0
The View Condominiums,7,3.7142857142857144,,,,0.0,,,
The Whisky Bar,166,4.180722891566265,0.40736739130434785,,0.3786043023255814,0.5064,0.12643333333333331,0.37626764705882354,0.25033125
The Whisky Bar KL 威士金酒吧,41,3.7560975609756095,0.3883142857142857,,0.28328,0.17556666666666665,0.0,0.4604785714285714,
The Windmill Station,6,2.8333333333333335,,,0.14049999999999999,,0.0,0.142975,0.0
The Wonder Ocean,2,2.0,0.4404,,0.0,,,,
The Workshop Grill,20,3.1,0.14038333333333333,,0.18867,,,0.123475,
The.Dyak,48,2.875,0.36788499999999996,,0.19756969841269842,,0.1101,0.28644615384615385,0.0
Thirstday Bar And Restaurant,55,3.7818181818181817,0.27793,0.4019,0.30544333333333334,0.5592375,0.1101,0.3824447368421053,0.0
Thirstday Bar and Restaurant,88,3.7613636363636362,0.3575802083333333,0.0,0.27579988795518207,0.44474545454545455,0.0,0.31734,0.0
Thirty8 Fashion,1,5.0,,,,,,0.2936,
Thosai Cafe,28,3.7142857142857144,,,0.19623333333333334,,,-0.04680000000000001,-0.006133333333333324
Three Sixty Revolving Restaurant and Rooftop Bar,73,2.7260273972602738,0.11380714285714286,,0.09148301282051283,-0.09146666666666665,0.08808,0.05843958333333333,0.06754
Thóng Thai Fusion,17,3.6470588235294117,,,0.21083333333333332,,,0.2202,0.0
Ti Chen,16,3.5,,,0.42984999999999995,0.0,,0.2936,
Ti Chen Chinese Restaurant,5,3.8,,,0.4404,,,,
Tian Xiang Yong Peng Fish Ball,1,4.0,,,,,,,
Ticklish Ribs & 'Wiches,112,3.3125,0.35209999999999997,,0.1216849358974359,0.28076666666666666,0.013073076923076922,0.36341111111111113,-0.03759
Tiffin,5,1.8,0.0,,-0.5423,,,,0.0
Tiffin Restaurant,20,2.9,,,0.11581217948717949,,,0.30657999999999996,0.1468
Tiffin's By Chef Korn Restaurant,63,3.3333333333333335,0.42622499999999997,,0.14818240740740743,0.1101,0.1020875,0.241294358974359,0.0
Tigerlily Thai Restaurant,11,1.8181818181818181,,,-0.06731277777777779,,0.0,0.07393,0.0
Tiki Taka,63,3.2063492063492065,0.38515000000000005,0.296,0.1945129761904762,0.20395000000000002,,0.2923428571428572,0.0
Timur Seafood Restaurant,1,1.0,,,,,,,
Tinot Laksa,2,2.5,,,,,,,
Tinot Laksa Sarawak,2,3.0,,,,,,,0.0
"Todd's Bistro, Dining & Lifestyle",2,3.5,0.35875,,0.4404,,,0.0,
Toh Yuen,14,3.0714285714285716,0.2873,,0.21687037037037038,,0.0,0.13066999999999998,0.0
Toh Yuen Chinese Restaurant,20,2.8,,,0.21852,-0.1591,0.4939,0.1575,
Toh Yuen Restaurant,1,5.0,,,0.4215,,0.0,0.4404,
Tok Janggut,6,2.8333333333333335,,,0.29396666666666665,,-0.1027,,0.6369
Tok Janggut Cafe (Beryani),61,3.2295081967213113,,,0.27821785714285713,0.4404,0.0,0.26526,0.0
Tokma Malay Kitchen,18,3.5555555555555554,0.5594,,0.12616000000000002,0.0,,0.33580000000000004,
Toku Toku Japanese Restaurant,1,5.0,0.4215,,0.0,,,,
Tokyo Japanese Restaurant,12,2.9166666666666665,0.11315,,0.09119166666666667,,0.0,0.51315,
"Tokyo Kitchen, Berjaya Times Square",13,3.0,,,0.168825,,,-0.11335,
Tokyo Teppan,11,3.4545454545454546,0.0,,0.2283801587301587,,0.0,0.33895,0.0
Tom's,45,3.088888888888889,0.42968333333333336,,0.31142608695652174,0.29295,0.0,-0.026456250000000004,0.0
"Tom, Dick & Harry's, Oasis Square",67,2.8507462686567164,0.33054375,,0.132185,0.21075,0.1468,0.195672,0.1468
Tonka Bean Cafe,23,2.5217391304347827,0.296,,0.13538181818181816,0.4404,0.07955,-0.13772,0.0
Tonkatsu Anzu,5,2.4,,,0.037,0.0,0.0,0.31245,
Tonkatsu by Ma Maison @1Utama,72,3.25,0.09576666666666667,,0.2700654761904762,-0.1531,0.24636666666666665,-0.06960416666666666,0.0
Tony Roma's,207,2.449275362318841,0.39893333333333336,0.0,0.1424087254901961,0.6249,-0.009392857142857139,-0.043729817708333334,0.06577894736842105
Top Spot Ling Loong Seafood No.6 & 33,41,3.1463414634146343,0.29295,,0.2195473611111111,0.0,0.1953,0.18715909090909089,-0.045191666666666665
Topshelf,7,3.142857142857143,0.0,,0.0,0.4404,,0.15571666666666667,0.0
Topspot Food Court,207,3.4009661835748792,0.4989,-0.17,0.19245748538011698,0.175975,0.05723055555555555,0.029167647058823524,0.016311111111111113
Toridoki,4,1.5,0.4215,,0.49560000000000004,,,-0.4767,
Tosca Italian Trattoria,23,3.260869565217391,0.3488,,0.1124,,-0.28595,0.36169375,0.0
